split,clase,img_id,x,y,w,h,added_margin,final_size
train,Cantaloupe 2,135_100,4,0,96,100,4,128x128
train,Cantaloupe 2,251_100,4,0,96,100,4,128x128
train,Cantaloupe 2,112_100,0,0,100,100,4,128x128
train,Cantaloupe 2,r_85_100,0,4,100,96,4,128x128
train,Cantaloupe 2,r_93_100,0,0,100,100,4,128x128
train,Cantaloupe 2,52_100,0,0,100,100,4,128x128
train,Cantaloupe 2,r_43_100,0,4,100,96,4,128x128
train,Cantaloupe 2,r_82_100,0,4,100,96,4,128x128
train,Cantaloupe 2,18_100,4,0,96,100,4,128x128
train,Cantaloupe 2,242_100,4,0,96,100,4,128x128
train,Cantaloupe 2,r_129_100,12,0,88,100,4,128x128
train,Cantaloupe 2,r_278_100,12,0,88,100,4,128x128
train,Cantaloupe 2,r_159_100,0,0,100,100,4,128x128
train,Cantaloupe 2,312_100,4,0,96,100,4,128x128
train,Cantaloupe 2,r_157_100,0,1,100,99,4,128x128
train,Cantaloupe 2,74_100,0,0,100,100,4,128x128
train,Cantaloupe 2,323_100,4,0,96,100,4,128x128
train,Cantaloupe 2,232_100,0,0,100,100,4,128x128
train,Cantaloupe 2,r_123_100,4,4,96,96,4,128x128
train,Cantaloupe 2,r_12_100,0,0,100,100,4,128x128
train,Cantaloupe 2,r_306_100,4,0,96,100,4,128x128
train,Cantaloupe 2,r_303_100,4,0,96,100,4,128x128
train,Cantaloupe 2,40_100,0,0,100,100,4,128x128
train,Cantaloupe 2,r_171_100,0,0,100,100,4,128x128
train,Cantaloupe 2,136_100,8,0,92,100,4,128x128
train,Cantaloupe 2,254_100,12,0,88,100,4,128x128
train,Cantaloupe 2,66_100,0,0,100,100,4,128x128
train,Cantaloupe 2,102_100,0,0,100,100,4,128x128
train,Cantaloupe 2,282_100,12,0,88,100,4,128x128
train,Cantaloupe 2,59_100,0,0,100,100,4,128x128
train,Cantaloupe 2,90_100,0,0,100,100,4,128x128
train,Cantaloupe 2,145_100,12,0,88,100,4,128x128
train,Cantaloupe 2,r_114_100,4,4,96,96,4,128x128
train,Cantaloupe 2,r_96_100,0,0,100,100,4,128x128
train,Cantaloupe 2,r_264_100,0,0,100,100,4,128x128
train,Cantaloupe 2,r_288_100,12,0,88,100,4,128x128
train,Cantaloupe 2,275_100,12,0,88,100,4,128x128
train,Cantaloupe 2,r_276_100,4,0,96,100,4,128x128
train,Cantaloupe 2,r_27_100,0,4,100,96,4,128x128
train,Cantaloupe 2,249_100,4,0,96,100,4,128x128
train,Cantaloupe 2,131_100,4,0,96,100,4,128x128
train,Cantaloupe 2,r_324_100,0,0,100,100,4,128x128
train,Cantaloupe 2,r_326_100,0,0,100,100,4,128x128
train,Cantaloupe 2,r_305_100,4,0,96,100,4,128x128
train,Cantaloupe 2,r_286_100,12,4,88,96,4,128x128
train,Cantaloupe 2,137_100,4,0,96,100,4,128x128
train,Cantaloupe 2,284_100,12,0,88,100,4,128x128
train,Cantaloupe 2,62_100,0,0,100,100,4,128x128
train,Cantaloupe 2,r_309_100,4,0,96,100,4,128x128
train,Cantaloupe 2,47_100,0,0,100,100,4,128x128
train,Cantaloupe 2,r_86_100,0,4,100,96,4,128x128
train,Cantaloupe 2,r_299_100,4,0,96,100,4,128x128
train,Cantaloupe 2,r_122_100,12,4,88,96,4,128x128
train,Cantaloupe 2,144_100,4,0,96,100,4,128x128
train,Cantaloupe 2,316_100,4,0,96,100,4,128x128
train,Cantaloupe 2,325_100,4,0,96,100,4,128x128
train,Cantaloupe 2,r_134_100,4,0,96,100,4,128x128
train,Cantaloupe 2,r_156_100,0,0,100,100,4,128x128
train,Cantaloupe 2,r_8_100,0,0,100,100,4,128x128
train,Cantaloupe 2,45_100,0,0,100,100,4,128x128
train,Cantaloupe 2,31_100,4,0,96,100,4,128x128
train,Cantaloupe 2,13_100,4,0,96,100,4,128x128
train,Cantaloupe 2,36_100,0,0,100,100,4,128x128
train,Cantaloupe 2,r_275_100,12,0,88,100,4,128x128
train,Cantaloupe 2,84_100,4,0,96,100,4,128x128
train,Cantaloupe 2,r_153_100,4,0,96,100,4,128x128
train,Cantaloupe 2,r_283_100,12,0,88,100,4,128x128
train,Cantaloupe 2,r_173_100,0,0,100,100,4,128x128
train,Cantaloupe 2,r_68_100,0,4,100,96,4,128x128
train,Cantaloupe 2,293_100,12,0,88,100,4,128x128
train,Cantaloupe 2,306_100,4,0,96,100,4,128x128
train,Cantaloupe 2,24_100,0,0,100,100,4,128x128
train,Cantaloupe 2,r_23_100,0,0,100,100,4,128x128
train,Cantaloupe 2,321_100,4,0,96,100,4,128x128
train,Cantaloupe 2,121_100,4,0,96,100,4,128x128
train,Cantaloupe 2,313_100,4,0,96,100,4,128x128
train,Cantaloupe 2,r_161_100,0,0,100,100,4,128x128
train,Cantaloupe 2,r_42_100,0,4,100,96,4,128x128
train,Cantaloupe 2,r_115_100,4,4,96,96,4,128x128
train,Cantaloupe 2,60_100,0,0,100,100,4,128x128
train,Cantaloupe 2,r_63_100,0,4,100,96,4,128x128
train,Cantaloupe 2,81_100,0,0,100,100,4,128x128
train,Cantaloupe 2,r_64_100,0,4,100,96,4,128x128
train,Cantaloupe 2,82_100,0,0,100,100,4,128x128
train,Cantaloupe 2,r_69_100,0,4,100,96,4,128x128
train,Cantaloupe 2,r_127_100,12,4,88,96,4,128x128
train,Cantaloupe 2,1_100,4,0,96,100,4,128x128
train,Cantaloupe 2,r_40_100,0,4,100,96,4,128x128
train,Cantaloupe 2,r_172_100,0,0,100,100,4,128x128
train,Cantaloupe 2,r_41_100,0,4,100,96,4,128x128
train,Cantaloupe 2,r_138_100,7,0,93,100,4,128x128
train,Cantaloupe 2,r_30_100,0,0,100,100,4,128x128
train,Cantaloupe 2,271_100,12,0,88,100,4,128x128
train,Cantaloupe 2,r_111_100,12,4,88,96,4,128x128
train,Cantaloupe 2,116_100,4,0,96,100,4,128x128
train,Cantaloupe 2,35_100,0,0,100,100,4,128x128
train,Cantaloupe 2,r_45_100,0,4,100,96,4,128x128
train,Cantaloupe 2,88_100,0,0,100,100,4,128x128
train,Cantaloupe 2,r_166_100,0,0,100,100,4,128x128
train,Cantaloupe 2,104_100,0,0,100,100,4,128x128
train,Cantaloupe 2,r_140_100,4,0,96,100,4,128x128
train,Cantaloupe 2,r_263_100,0,0,100,100,4,128x128
train,Cantaloupe 2,56_100,0,0,100,100,4,128x128
train,Cantaloupe 2,16_100,4,0,96,100,4,128x128
train,Cantaloupe 2,r_151_100,4,0,96,100,4,128x128
train,Cantaloupe 2,296_100,4,0,96,100,4,128x128
train,Cantaloupe 2,r_107_100,4,4,96,96,4,128x128
train,Cantaloupe 2,324_100,4,0,96,100,4,128x128
train,Cantaloupe 2,126_100,4,0,96,100,4,128x128
train,Cantaloupe 2,r_18_100,0,0,100,100,4,128x128
train,Cantaloupe 2,r_304_100,4,0,96,100,4,128x128
train,Cantaloupe 2,25_100,4,0,96,100,4,128x128
train,Cantaloupe 2,69_100,0,0,100,100,4,128x128
train,Cantaloupe 2,33_100,0,0,100,100,4,128x128
train,Cantaloupe 2,327_100,4,0,96,100,4,128x128
train,Cantaloupe 2,133_100,4,0,96,100,4,128x128
train,Cantaloupe 2,r_266_100,0,0,100,100,4,128x128
train,Cantaloupe 2,r_177_100,0,4,100,96,4,128x128
train,Cantaloupe 2,r_91_100,0,0,100,100,4,128x128
train,Maracuja 1,43_100,4,0,96,100,4,128x128
train,Maracuja 1,r_246_100,0,0,100,100,4,128x128
train,Maracuja 1,180_100,4,0,96,100,4,128x128
train,Maracuja 1,208_100,4,0,96,100,4,128x128
train,Maracuja 1,172_100,4,0,96,100,4,128x128
train,Maracuja 1,r_272_100,4,0,96,100,4,128x128
train,Maracuja 1,236_100,4,0,96,100,4,128x128
train,Maracuja 1,r_52_100,0,0,100,100,4,128x128
train,Maracuja 1,r_132_100,12,0,88,100,4,128x128
train,Maracuja 1,176_100,4,0,96,100,4,128x128
train,Maracuja 1,r_59_100,0,0,100,100,4,128x128
train,Maracuja 1,r_71_100,0,0,100,100,4,128x128
train,Maracuja 1,r_301_100,0,0,100,100,4,128x128
train,Maracuja 1,203_100,4,0,96,100,4,128x128
train,Maracuja 1,50_100,4,0,96,100,4,128x128
train,Maracuja 1,r_33_100,4,0,96,100,4,128x128
train,Maracuja 1,5_100,4,0,96,100,4,128x128
train,Maracuja 1,317_100,4,0,88,100,4,128x128
train,Maracuja 1,229_100,4,0,96,100,4,128x128
train,Maracuja 1,239_100,4,0,96,100,4,128x128
train,Maracuja 1,148_100,4,0,96,100,4,128x128
train,Maracuja 1,214_100,4,0,96,100,4,128x128
train,Maracuja 1,260_100,4,0,96,100,4,128x128
train,Maracuja 1,r_285_100,0,0,100,100,4,128x128
train,Maracuja 1,289_100,4,0,96,100,4,128x128
train,Maracuja 1,r_150_100,12,0,88,100,4,128x128
train,Maracuja 1,r_110_100,0,0,100,100,4,128x128
train,Maracuja 1,230_100,4,0,96,100,4,128x128
train,Maracuja 1,268_100,4,0,96,100,4,128x128
train,Maracuja 1,r_322_100,0,0,100,100,4,128x128
train,Maracuja 1,r_48_100,0,0,100,100,4,128x128
train,Maracuja 1,300_100,4,0,96,100,4,128x128
train,Maracuja 1,r_312_100,0,0,100,100,4,128x128
train,Maracuja 1,r_14_100,0,0,100,100,4,128x128
train,Maracuja 1,91_100,4,0,89,100,4,128x128
train,Maracuja 1,r_26_100,0,0,100,100,4,128x128
train,Maracuja 1,320_100,4,0,96,100,4,128x128
train,Maracuja 1,r_313_100,0,0,100,100,4,128x128
train,Maracuja 1,311_100,4,0,96,100,4,128x128
train,Maracuja 1,63_100,4,0,96,100,4,128x128
train,Maracuja 1,301_100,4,0,96,100,4,128x128
train,Maracuja 1,r_281_100,0,0,100,100,4,128x128
train,Maracuja 1,r_248_100,0,0,100,100,4,128x128
train,Maracuja 1,269_100,4,0,96,100,4,128x128
train,Maracuja 1,75_100,6,0,94,100,4,128x128
train,Maracuja 1,255_100,4,0,95,100,4,128x128
train,Maracuja 1,171_100,4,0,96,100,4,128x128
train,Maracuja 1,228_100,4,0,96,100,4,128x128
train,Maracuja 1,r_47_100,0,0,100,100,4,128x128
train,Maracuja 1,r_56_100,0,0,100,100,4,128x128
train,Maracuja 1,198_100,4,0,96,100,4,128x128
train,Maracuja 1,177_100,4,0,96,100,4,128x128
train,Maracuja 1,r_270_100,4,0,96,100,4,128x128
train,Maracuja 1,r_327_100,0,0,100,100,4,128x128
train,Maracuja 1,r_11_100,0,0,100,100,4,128x128
train,Maracuja 1,r_289_100,0,0,100,100,4,128x128
train,Maracuja 1,r_135_100,12,0,88,100,4,128x128
train,Maracuja 1,r_236_100,0,0,100,100,4,128x128
train,Maracuja 1,319_100,4,0,95,100,4,128x128
train,Maracuja 1,291_100,4,0,96,100,4,128x128
train,Maracuja 1,39_100,4,0,96,100,4,128x128
train,Maracuja 1,r_143_100,12,0,88,100,4,128x128
train,Maracuja 1,r_31_100,0,0,100,100,4,128x128
train,Maracuja 1,r_49_100,0,0,100,100,4,128x128
train,Maracuja 1,r_44_100,0,0,100,100,4,128x128
train,Maracuja 1,r_38_100,4,0,96,100,4,128x128
train,Maracuja 1,93_100,4,0,96,100,4,128x128
train,Maracuja 1,r_125_100,4,0,96,100,4,128x128
train,Maracuja 1,196_100,4,0,96,100,4,128x128
train,Maracuja 1,r_7_100,0,0,100,100,4,128x128
train,Maracuja 1,274_100,4,0,96,100,4,128x128
train,Maracuja 1,r_250_100,0,0,100,100,4,128x128
train,Maracuja 1,51_100,4,0,92,100,4,128x128
train,Maracuja 1,170_100,4,0,96,100,4,128x128
train,Maracuja 1,r_147_100,12,0,88,100,4,128x128
train,Maracuja 1,r_261_100,0,0,100,100,4,128x128
train,Maracuja 1,r_296_100,0,0,100,100,4,128x128
train,Maracuja 1,211_100,4,0,96,100,4,128x128
train,Maracuja 1,281_100,12,0,88,100,4,128x128
train,Maracuja 1,207_100,4,0,96,100,4,128x128
train,Maracuja 1,r_108_100,0,0,100,100,4,128x128
train,Maracuja 1,247_100,4,0,96,100,4,128x128
train,Maracuja 1,224_100,4,0,94,100,4,128x128
train,Maracuja 1,r_284_100,0,0,100,100,4,128x128
train,Maracuja 1,195_100,4,0,96,100,4,128x128
train,Maracuja 1,167_100,4,0,96,100,4,128x128
train,Maracuja 1,73_100,4,0,96,100,4,128x128
train,Maracuja 1,189_100,4,0,96,100,4,128x128
train,Maracuja 1,153_100,4,0,96,100,4,128x128
train,Maracuja 1,265_100,4,0,96,100,4,128x128
train,Maracuja 1,r_25_100,0,0,100,100,4,128x128
train,Maracuja 1,r_139_100,12,0,88,100,4,128x128
train,Maracuja 1,r_53_100,0,0,100,100,4,128x128
train,Maracuja 1,227_100,4,0,96,100,4,128x128
train,Maracuja 1,r_28_100,0,0,100,100,4,128x128
train,Maracuja 1,61_100,4,0,96,100,4,128x128
train,Maracuja 1,r_137_100,12,0,88,100,4,128x128
train,Maracuja 1,r_60_100,0,0,100,100,4,128x128
train,Maracuja 1,38_100,4,0,96,100,4,128x128
train,Maracuja 1,r_98_100,0,4,100,96,4,128x128
train,Maracuja 1,r_321_100,0,0,100,100,4,128x128
train,Maracuja 1,37_100,4,0,96,100,4,128x128
train,Maracuja 1,72_100,4,0,96,100,4,128x128
train,Maracuja 1,r_148_100,12,0,88,100,4,128x128
train,Maracuja 1,r_113_100,0,0,100,100,4,128x128
train,Maracuja 1,58_100,4,0,96,100,4,128x128
train,Maracuja 1,r_51_100,0,0,100,100,4,128x128
train,Maracuja 1,238_100,4,0,96,100,4,128x128
train,Maracuja 1,235_100,4,0,96,100,4,128x128
train,Maracuja 1,r_310_100,0,3,100,97,4,128x128
train,Maracuja 1,r_100_100,0,4,100,96,4,128x128
train,Maracuja 1,r_88_100,0,0,100,100,4,128x128
train,Maracuja 1,r_1_100,4,0,96,100,4,128x128
train,Maracuja 1,240_100,4,0,96,100,4,128x128
train,Maracuja 1,r_311_100,0,0,100,100,4,128x128
train,Maracuja 1,65_100,4,0,96,100,4,128x128
train,Maracuja 1,202_100,5,0,95,100,4,128x128
train,Maracuja 1,r_89_100,0,0,100,100,4,128x128
train,Maracuja 1,253_100,4,0,96,100,4,128x128
train,Maracuja 1,r_32_100,0,0,100,100,4,128x128
train,Maracuja 1,r_58_100,0,0,100,100,4,128x128
train,Maracuja 1,200_100,4,0,96,100,4,128x128
train,Maracuja 1,r_297_100,0,0,100,100,4,128x128
train,Maracuja 1,r_149_100,16,0,84,100,4,128x128
train,Maracuja 1,182_100,4,0,96,100,4,128x128
train,Maracuja 1,101_100,4,0,96,100,4,128x128
train,Maracuja 1,r_104_100,0,0,100,100,4,128x128
train,Maracuja 1,314_100,4,0,92,100,4,128x128
train,Maracuja 1,r_19_100,0,0,100,100,4,128x128
train,Maracuja 1,r_239_100,0,0,100,100,4,128x128
train,Maracuja 1,r_10_100,0,0,100,100,4,128x128
train,Maracuja 1,79_100,4,0,96,100,4,128x128
train,Maracuja 1,r_9_100,0,0,100,100,4,128x128
train,Maracuja 1,67_100,4,0,96,100,4,128x128
train,Maracuja 1,r_70_100,0,0,100,100,4,128x128
train,Maracuja 1,252_100,4,0,96,100,4,128x128
train,Maracuja 1,85_100,4,0,96,100,4,128x128
train,Maracuja 1,308_100,4,0,96,100,4,128x128
train,Maracuja 1,70_100,4,0,96,100,4,128x128
train,Maracuja 1,258_100,4,0,96,100,4,128x128
train,Maracuja 1,r_46_100,0,0,100,100,4,128x128
train,Maracuja 1,r_155_100,12,0,88,100,4,128x128
train,Maracuja 1,213_100,4,0,96,100,4,128x128
train,Maracuja 1,r_265_100,4,0,96,100,4,128x128
train,Maracuja 1,256_100,4,0,96,100,4,128x128
train,Maracuja 1,191_100,4,0,96,100,4,128x128
train,Maracuja 1,78_100,4,0,95,100,4,128x128
train,Maracuja 1,r_57_100,0,0,100,100,4,128x128
train,Maracuja 1,r_280_100,0,0,100,100,4,128x128
train,Maracuja 1,280_100,12,0,88,100,4,128x128
train,Maracuja 1,r_54_100,0,0,100,100,4,128x128
train,Maracuja 1,r_323_100,0,4,100,96,4,128x128
train,Maracuja 1,r_117_100,0,0,100,100,4,128x128
train,Maracuja 1,57_100,4,0,90,100,4,128x128
train,Maracuja 1,r_316_100,0,0,100,100,4,128x128
train,Maracuja 1,r_243_100,0,0,100,100,4,128x128
train,Maracuja 1,223_100,4,0,96,100,4,128x128
train,Maracuja 1,41_100,4,0,96,100,4,128x128
train,Maracuja 1,r_282_100,0,0,100,100,4,128x128
train,Maracuja 1,r_36_100,4,0,96,100,4,128x128
train,Maracuja 1,r_229_100,4,0,96,100,4,128x128
train,Maracuja 1,r_320_100,0,0,100,100,4,128x128
train,Maracuja 1,r_84_100,0,0,100,100,4,128x128
train,Maracuja 1,r_273_100,0,0,100,100,4,128x128
train,Maracuja 1,r_87_100,0,0,100,100,4,128x128
train,Maracuja 1,49_100,4,0,96,100,4,128x128
train,Maracuja 1,210_100,4,0,96,100,4,128x128
train,Maracuja 1,r_287_100,0,0,100,100,4,128x128
train,Maracuja 1,186_100,4,0,96,100,4,128x128
train,Maracuja 1,178_100,4,0,96,100,4,128x128
train,Maracuja 1,80_100,4,0,96,100,4,128x128
train,Maracuja 1,226_100,4,0,96,100,4,128x128
train,Maracuja 1,64_100,4,0,96,100,4,128x128
train,Maracuja 1,154_100,4,0,96,100,4,128x128
train,Maracuja 1,192_100,4,0,96,100,4,128x128
train,Maracuja 1,272_100,4,0,96,100,4,128x128
train,Maracuja 1,298_100,4,0,96,100,4,128x128
train,Maracuja 1,318_100,4,0,96,100,4,128x128
train,Maracuja 1,94_100,4,0,96,100,4,128x128
train,Maracuja 1,r_74_100,0,0,100,100,4,128x128
train,Maracuja 1,r_116_100,0,0,100,100,4,128x128
train,Maracuja 1,r_61_100,0,0,100,100,4,128x128
train,Maracuja 1,r_102_100,0,3,100,97,4,128x128
train,Maracuja 1,r_20_100,0,0,100,100,4,128x128
train,Maracuja 1,278_100,12,0,88,100,4,128x128
train,Maracuja 1,181_100,4,0,96,100,4,128x128
train,Maracuja 1,r_318_100,0,4,100,96,4,128x128
train,Maracuja 1,294_100,5,0,95,100,4,128x128
train,Maracuja 1,r_16_100,0,0,100,100,4,128x128
train,Maracuja 1,r_245_100,0,0,100,100,4,128x128
train,Maracuja 1,155_100,4,0,96,100,4,128x128
train,Maracuja 1,r_146_100,12,0,88,100,4,128x128
train,Maracuja 1,175_100,6,0,94,100,4,128x128
train,Maracuja 1,r_15_100,0,0,100,100,4,128x128
train,Maracuja 1,277_100,12,0,88,100,4,128x128
train,Maracuja 1,55_100,4,0,96,100,4,128x128
train,Maracuja 1,r_78_100,0,0,100,100,4,128x128
train,Maracuja 1,r_277_100,0,0,100,100,4,128x128
train,Maracuja 1,151_100,4,0,96,100,4,128x128
train,Maracuja 1,r_101_100,0,0,100,100,4,128x128
train,Maracuja 1,r_269_100,4,0,96,100,4,128x128
train,Maracuja 1,r_128_100,12,0,88,100,4,128x128
train,Maracuja 1,r_234_100,4,0,96,100,4,128x128
train,Maracuja 1,r_247_100,0,0,100,100,4,128x128
train,Maracuja 1,r_83_100,0,0,100,100,4,128x128
train,Maracuja 1,89_100,4,0,96,100,4,128x128
train,Maracuja 1,222_100,4,0,96,100,4,128x128
train,Maracuja 1,233_100,4,0,96,100,4,128x128
train,Maracuja 1,217_100,4,0,96,100,4,128x128
train,Maracuja 1,r_257_100,0,0,100,100,4,128x128
train,Maracuja 1,161_100,4,0,96,100,4,128x128
train,Maracuja 1,r_90_100,0,0,100,100,4,128x128
train,Maracuja 1,53_100,4,0,96,100,4,128x128
train,Maracuja 1,r_39_100,0,0,100,100,4,128x128
train,Maracuja 1,r_268_100,0,0,100,100,4,128x128
train,Maracuja 1,71_100,4,0,96,100,4,128x128
train,Maracuja 1,r_21_100,0,0,100,100,4,128x128
train,Maracuja 1,326_100,4,0,95,100,4,128x128
train,Maracuja 1,r_0_100,4,0,96,100,4,128x128
train,Maracuja 1,190_100,4,0,96,100,4,128x128
train,Maracuja 1,r_50_100,0,0,100,100,4,128x128
train,Maracuja 1,r_103_100,0,0,100,100,4,128x128
train,Maracuja 1,169_100,4,0,96,100,4,128x128
train,Maracuja 1,r_6_100,4,0,96,100,4,128x128
train,Maracuja 1,r_126_100,4,0,96,100,4,128x128
train,Maracuja 1,r_66_100,0,0,100,100,4,128x128
train,Maracuja 1,100_100,4,0,88,100,4,128x128
train,Maracuja 1,245_100,4,0,96,100,4,128x128
train,Maracuja 1,r_259_100,0,0,100,100,4,128x128
train,Maracuja 1,r_17_100,0,0,100,100,4,128x128
train,Maracuja 1,165_100,4,0,96,100,4,128x128
train,Maracuja 1,r_34_100,4,0,96,100,4,128x128
train,Maracuja 1,248_100,4,0,96,100,4,128x128
train,Maracuja 1,r_24_100,0,0,100,100,4,128x128
train,Maracuja 1,r_231_100,4,0,96,100,4,128x128
train,Maracuja 1,r_233_100,4,0,96,100,4,128x128
train,Maracuja 1,156_100,4,0,96,100,4,128x128
train,Maracuja 1,r_62_100,0,0,100,100,4,128x128
train,Maracuja 1,r_252_100,0,0,100,100,4,128x128
train,Maracuja 1,r_72_100,0,0,100,100,4,128x128
train,Maracuja 1,r_120_100,0,0,100,100,4,128x128
train,Maracuja 1,r_73_100,0,0,100,100,4,128x128
train,Maracuja 1,287_100,4,0,96,100,4,128x128
train,Maracuja 1,292_100,4,0,96,100,4,128x128
train,Maracuja 1,251_100,4,0,96,100,4,128x128
train,Maracuja 1,r_85_100,0,0,100,100,4,128x128
train,Maracuja 1,r_93_100,0,0,100,100,4,128x128
train,Maracuja 1,52_100,4,0,96,100,4,128x128
train,Maracuja 1,r_4_100,4,0,96,100,4,128x128
train,Maracuja 1,r_290_100,0,0,100,100,4,128x128
train,Maracuja 1,r_232_100,4,0,96,100,4,128x128
train,Maracuja 1,204_100,4,0,96,100,4,128x128
train,Maracuja 1,r_298_100,0,0,100,100,4,128x128
train,Maracuja 1,242_100,4,0,96,100,4,128x128
train,Maracuja 1,r_278_100,0,0,100,100,4,128x128
train,Maracuja 1,168_100,4,0,96,100,4,128x128
train,Maracuja 1,179_100,4,0,96,100,4,128x128
train,Maracuja 1,r_157_100,12,0,88,100,4,128x128
train,Maracuja 1,74_100,4,0,96,100,4,128x128
train,Maracuja 1,323_100,4,0,88,100,4,128x128
train,Maracuja 1,220_100,4,0,96,100,4,128x128
train,Maracuja 1,r_123_100,4,0,96,100,4,128x128
train,Maracuja 1,152_100,4,0,96,100,4,128x128
train,Maracuja 1,r_13_100,0,0,100,100,4,128x128
train,Maracuja 1,r_237_100,0,0,100,100,4,128x128
train,Maracuja 1,205_100,4,0,96,100,4,128x128
train,Maracuja 1,254_100,4,0,96,100,4,128x128
train,Maracuja 1,r_55_100,0,0,100,100,4,128x128
train,Maracuja 1,66_100,4,0,96,100,4,128x128
train,Maracuja 1,231_100,4,0,96,100,4,128x128
train,Maracuja 1,173_100,4,0,96,100,4,128x128
train,Maracuja 1,59_100,4,0,96,100,4,128x128
train,Maracuja 1,90_100,4,0,95,100,4,128x128
train,Maracuja 1,r_114_100,0,0,100,100,4,128x128
train,Maracuja 1,r_95_100,0,0,100,100,4,128x128
train,Maracuja 1,r_96_100,0,0,100,100,4,128x128
train,Maracuja 1,r_264_100,0,0,100,100,4,128x128
train,Maracuja 1,r_288_100,0,0,100,100,4,128x128
train,Maracuja 1,r_235_100,4,0,96,100,4,128x128
train,Maracuja 1,197_100,4,0,96,100,4,128x128
train,Maracuja 1,r_276_100,0,0,100,100,4,128x128
train,Maracuja 1,r_27_100,0,0,100,100,4,128x128
train,Maracuja 1,r_256_100,0,0,100,100,4,128x128
train,Maracuja 1,r_324_100,0,0,100,100,4,128x128
train,Maracuja 1,199_100,4,0,96,100,4,128x128
train,Maracuja 1,r_305_100,0,0,100,100,4,128x128
train,Maracuja 1,r_325_100,0,4,100,96,4,128x128
train,Maracuja 1,r_309_100,0,0,100,100,4,128x128
train,Maracuja 1,r_225_100,0,0,100,100,4,128x128
train,Maracuja 1,188_100,4,0,96,100,4,128x128
train,Maracuja 1,47_100,4,0,92,100,4,128x128
train,Maracuja 1,r_86_100,0,0,100,100,4,128x128
train,Maracuja 1,r_299_100,0,0,100,100,4,128x128
train,Maracuja 1,r_122_100,0,0,100,100,4,128x128
train,Maracuja 1,216_100,4,0,96,100,4,128x128
train,Maracuja 1,316_100,4,0,94,100,4,128x128
train,Maracuja 1,325_100,4,0,96,100,4,128x128
train,Maracuja 1,r_134_100,12,0,88,100,4,128x128
train,Maracuja 1,r_8_100,0,0,100,100,4,128x128
train,Maracuja 1,46_100,4,0,96,100,4,128x128
train,Maracuja 1,297_100,5,0,95,100,4,128x128
train,Maracuja 1,45_100,4,0,96,100,4,128x128
train,Maracuja 1,84_100,4,0,96,100,4,128x128
train,Maracuja 1,r_124_100,4,0,96,100,4,128x128
train,Maracuja 1,r_219_100,0,0,100,100,4,128x128
train,Maracuja 1,321_100,4,0,95,100,4,128x128
train,Maracuja 1,237_100,4,0,96,100,4,128x128
train,Maracuja 1,313_100,4,0,88,100,4,128x128
train,Maracuja 1,r_242_100,0,0,100,100,4,128x128
train,Maracuja 1,r_42_100,0,0,100,100,4,128x128
train,Maracuja 1,60_100,4,0,96,100,4,128x128
train,Maracuja 1,283_100,4,0,96,100,4,128x128
train,Maracuja 1,r_63_100,0,0,100,100,4,128x128
train,Maracuja 1,263_100,4,0,96,100,4,128x128
train,Maracuja 1,81_100,4,0,96,100,4,128x128
train,Maracuja 1,r_64_100,0,0,100,100,4,128x128
train,Maracuja 1,82_100,4,0,96,100,4,128x128
train,Maracuja 1,183_100,5,0,95,100,4,128x128
train,Maracuja 1,187_100,4,0,96,100,4,128x128
train,Maracuja 1,r_127_100,4,0,96,100,4,128x128
train,Maracuja 1,315_100,4,0,96,100,4,128x128
train,Maracuja 1,r_40_100,4,0,96,100,4,128x128
train,Maracuja 1,r_30_100,0,0,100,100,4,128x128
train,Maracuja 1,271_100,4,0,96,100,4,128x128
train,Maracuja 1,273_100,4,0,96,100,4,128x128
train,Maracuja 1,35_100,4,0,96,100,4,128x128
train,Maracuja 1,262_100,4,0,96,100,4,128x128
train,Maracuja 1,r_45_100,0,0,100,100,4,128x128
train,Maracuja 1,88_100,4,0,96,100,4,128x128
train,Maracuja 1,r_140_100,12,0,88,100,4,128x128
train,Maracuja 1,r_227_100,4,0,96,100,4,128x128
train,Maracuja 1,r_151_100,12,0,88,100,4,128x128
train,Maracuja 1,r_121_100,0,0,100,100,4,128x128
train,Maracuja 1,296_100,5,0,95,100,4,128x128
train,Maracuja 1,r_107_100,0,0,100,100,4,128x128
train,Maracuja 1,r_18_100,0,0,100,100,4,128x128
train,Maracuja 1,r_304_100,0,0,100,100,4,128x128
train,Maracuja 1,69_100,4,0,96,100,4,128x128
train,Maracuja 1,95_100,4,0,95,100,4,128x128
train,Maracuja 1,279_100,12,0,88,100,4,128x128
train,Maracuja 1,r_109_100,0,0,100,100,4,128x128
train,Maracuja 1,r_91_100,0,0,100,100,4,128x128
train,Maracuja 1,r_144_100,12,0,88,100,4,128x128
train,Pineapple Mini 1,r_202_100,0,0,100,100,4,128x128
train,Pineapple Mini 1,113_100,0,0,100,100,4,128x128
train,Pineapple Mini 1,r_246_100,0,4,100,96,4,128x128
train,Pineapple Mini 1,r_163_100,0,4,100,96,4,128x128
train,Pineapple Mini 1,159_100,0,0,100,100,4,128x128
train,Pineapple Mini 1,180_100,0,0,100,100,4,128x128
train,Pineapple Mini 1,141_100,0,0,100,100,4,128x128
train,Pineapple Mini 1,246_100,0,0,100,100,4,128x128
train,Pineapple Mini 1,208_100,0,0,100,100,4,128x128
train,Pineapple Mini 1,172_100,0,0,100,100,4,128x128
